Channel,DateFrom,DateTime,DateTo,identifier,Price,Section,source_timestamp
PARKMACHINE,2018-12-13T20:27:22.180Z,2018-12-13T20:27:58.330Z,2018-12-13T23:27:22.180Z,536ec720-8323-458c-a4fa-13fdfbc89071,120,P3-0136,2018-12-13 20:27:58.33
VPH,2018-12-13T20:27:25.000Z,2018-12-13T20:27:55.720Z,2018-12-13T20:47:25.000Z,4c07991b-fe81-4be1-a1c9-055d5f769f16,10,P3-0530,2018-12-13 20:27:55.72
VPH,2018-12-13T20:24:10.000Z,2018-12-13T20:27:37.160Z,2018-12-14T05:00:00.000Z,5f0d5586-b847-4367-8cb4-ebd7241c24a4,20,P6-0249,2018-12-13 20:27:37.16
VPH,2018-12-13T20:26:22.000Z,2018-12-13T20:27:30.957Z,2018-12-13T21:26:22.000Z,525e953e-3131-4ace-8a9a-20d64d974977,40,P1-0496,2018-12-13 20:27:30.957
VPH,2018-12-13T20:27:45.000Z,2018-12-13T20:27:24.830Z,2018-12-14T05:00:00.000Z,0905345c-3e29-473e-a441-093af1c9fe03,20,P6-0523,2018-12-13 20:27:24.83
PARKMACHINE,2018-12-13T20:27:05.717Z,2018-12-13T20:27:21.863Z,2018-12-13T21:27:05.717Z,38c75028-8bd9-4d16-9a6a-6d57672c92b7,80,P1-0244,2018-12-13 20:27:21.863
VPH,2018-12-13T20:25:41.000Z,2018-12-13T20:26:40.767Z,2018-12-14T09:00:00.000Z,196128bf-06ca-4e71-9a7e-9b910b4931ff,80,P7-0127,2018-12-13 20:26:40.767
VPH,2018-12-13T20:25:44.000Z,2018-12-13T20:26:20.033Z,2018-12-14T07:12:14.000Z,2ecee150-b394-444d-bce6-a7a5e9f7b993,111,P1-0505,2018-12-13 20:26:20.033
VPH,2018-12-13T20:26:18.000Z,2018-12-13T20:26:12.347Z,2018-12-14T08:00:00.000Z,d792798a-21f2-4b61-bd4e-782869fe25b2,20,P4-1376,2018-12-13 20:26:12.347
VPH,2018-12-13T20:25:33.000Z,2018-12-13T20:26:05.377Z,2018-12-14T00:25:33.000Z,4a409075-2063-41a9-91f2-67d7dfeb6a8f,160,P2-0476,2018-12-13 20:26:05.377
PARKMACHINE,2018-12-13T20:42:15.247Z,2018-12-13T20:26:00.737Z,2018-12-13T21:42:15.247Z,d1f69a3f-4246-4f55-9fc0-99c7c980e987,60,P6-1101,2018-12-13 20:26:00.737
VPH,2018-12-13T20:25:15.000Z,2018-12-13T20:25:56.893Z,2018-12-14T09:30:00.000Z,d5a00ecd-7ac2-499d-be67-0de5d181e7c4,100,P7-0041,2018-12-13 20:25:56.893
PARKMACHINE,2018-12-13T20:25:28.630Z,2018-12-13T20:25:43.033Z,2018-12-13T21:10:28.630Z,0150be74-3db3-4f28-ad1a-56d35f145966,30,P1-0602,2018-12-13 20:25:43.033
VPH,2018-12-13T20:24:19.000Z,2018-12-13T20:25:06.787Z,2018-12-14T05:00:00.000Z,e07b1bcc-e569-4d5e-8d0d-20d5eaab9d96,20,P6-1177,2018-12-13 20:25:06.787
VPH,2018-12-13T20:24:14.000Z,2018-12-13T20:24:49.880Z,2018-12-13T20:48:14.000Z,10926b7e-51ba-40ec-a82f-7fd2e850a420,12,P3-0395,2018-12-13 20:24:49.88
VPH,2018-12-13T20:23:37.000Z,2018-12-13T20:24:44.457Z,2018-12-14T05:00:00.000Z,0bf0b21f-30f0-4a05-abdb-a3373941bfbb,20,P6-1256,2018-12-13 20:24:44.457
VPH,2018-12-13T20:23:07.000Z,2018-12-13T20:24:38.660Z,2018-12-13T21:53:07.000Z,bd519f99-0eca-4d62-9609-826ca95870bb,60,P1-0468,2018-12-13 20:24:38.66
VPH,2018-12-13T20:22:20.000Z,2018-12-13T20:23:54.253Z,2018-12-14T13:24:00.000Z,2c60a29e-02f1-4462-ad43-dd83eb249c00,276,P6-1114,2018-12-13 20:23:54.253
PARKMACHINE,2018-12-13T20:22:47.987Z,2018-12-13T20:23:43.800Z,2018-12-13T23:22:47.987Z,5846e8e1-0624-42e1-a3ed-4a252f17d954,180,P2-0509,2018-12-13 20:23:43.8
PARKMACHINE,2018-12-13T20:22:56.197Z,2018-12-13T20:23:31.707Z,2018-12-13T21:07:56.197Z,8d478215-7776-4a2f-b92a-e2b8b2f8acf2,45,P7-0139,2018-12-13 20:23:31.707
VPH,2018-12-13T20:23:32.000Z,2018-12-13T20:23:24.317Z,2018-12-14T10:00:00.000Z,d0e832fe-3366-41bc-83cb-17ddba21e172,60,P5-1464,2018-12-13 20:23:24.317
PARKMACHINE,2018-12-13T20:22:51.817Z,2018-12-13T20:23:09.990Z,2018-12-13T20:52:51.817Z,c01510a2-d867-4afa-a95f-c2e63741cc90,30,P7-0169,2018-12-13 20:23:09.99
VPH,2018-12-13T20:22:18.000Z,2018-12-13T20:23:09.490Z,2018-12-13T22:52:18.000Z,9c99e237-75df-4445-87a8-005509f6c7a5,100,P1-0417,2018-12-13 20:23:09.49
VPH,2018-12-13T20:22:14.000Z,2018-12-13T20:22:40.550Z,2018-12-13T21:25:14.000Z,0cb452c4-1282-4fc3-924b-b1670127c33f,42,P1-0496,2018-12-13 20:22:40.55
PARKMACHINE,2018-12-13T20:20:41.623Z,2018-12-13T20:22:05.690Z,2018-12-13T20:50:41.623Z,452685cc-0441-4cfc-b815-7c623328bcd4,40,P1-0269,2018-12-13 20:22:05.69
VPH,2018-12-13T20:19:49.000Z,2018-12-13T20:21:40.737Z,2018-12-14T07:03:19.000Z,a67fb894-b651-4051-8d63-216c565e52a2,109,P1-0322,2018-12-13 20:21:40.737
VPH,2018-12-13T20:21:31.000Z,2018-12-13T20:21:36.613Z,2018-12-13T20:44:01.000Z,f290746b-8ed5-474f-962c-88195773ec30,15,P1-0505,2018-12-13 20:21:36.613
VPH,2018-12-13T20:20:53.000Z,2018-12-13T20:21:34.863Z,2018-12-14T08:30:00.000Z,7d4cab3f-0ac2-4f97-ab2d-7fe44498fd9d,50,P6-1597,2018-12-13 20:21:34.863
VPH,2018-12-13T20:20:29.000Z,2018-12-13T20:21:30.847Z,2018-12-13T22:20:29.000Z,f7f37a16-5937-42c6-8e24-a06e20371b8e,80,P1-0468,2018-12-13 20:21:30.847
VPH,2018-12-13T20:20:21.000Z,2018-12-13T20:21:24.677Z,2018-12-14T08:00:00.000Z,5754d68c-b95d-4ab4-9aa6-497e4fd5deda,20,P4-1370,2018-12-13 20:21:24.677
PARKMACHINE,2018-12-13T20:21:06.393Z,2018-12-13T20:21:17.613Z,2018-12-14T07:00:00.000Z,f6883273-83a8-4f4e-9828-49b0fc52cf07,20,P6-1465,2018-12-13 20:21:17.613
VPH,2018-12-13T20:19:34.000Z,2018-12-13T20:20:58.270Z,2018-12-14T09:00:00.000Z,05b3de3e-9dbe-48c8-92ec-4679d2329e09,80,P7-0063,2018-12-13 20:20:58.27
VPH,2018-12-13T20:19:55.000Z,2018-12-13T20:20:08.880Z,2018-12-13T21:37:55.000Z,1d9a79e9-6283-47bd-95c0-01724ad27707,52,P1-0468,2018-12-13 20:20:08.88
VPH,2018-12-13T20:16:27.000Z,2018-12-13T20:16:51.427Z,2018-12-14T01:16:27.000Z,9ab684ff-b0ff-4771-87a1-4b7f43be244a,100,P3-0601,2018-12-13 20:16:51.427
VPH,2018-12-13T20:15:30.000Z,2018-12-13T20:16:37.783Z,2018-12-13T21:15:30.000Z,e46ecf15-ccc2-4128-8914-0d1c7eca2029,40,P3-0136,2018-12-13 20:16:37.783
PARKMACHINE,2018-12-13T20:15:51.950Z,2018-12-13T20:16:13.677Z,2018-12-14T07:00:00.000Z,c799a613-64c3-4555-9505-af479f130c0a,20,P6-1311,2018-12-13 20:16:13.677
PARKMACHINE,2018-12-13T20:14:12.013Z,2018-12-13T20:15:19.253Z,2018-12-13T21:14:12.013Z,72b36814-e728-4afd-86b6-6bfaa7495d09,80,P1-0200,2018-12-13 20:15:19.253
VPH,2018-12-13T20:14:46.000Z,2018-12-13T20:15:12.973Z,2018-12-14T08:00:00.000Z,5eb5ff47-0820-4a03-8a91-febd8fc8eb96,20,P8-0810,2018-12-13 20:15:12.973
PARKMACHINE,2018-12-13T20:14:55.460Z,2018-12-13T20:15:10.503Z,2018-12-13T21:14:55.460Z,d1f20cea-ecda-4d79-ac08-d0040ef65456,80,P1-0183,2018-12-13 20:15:10.503
PARKMACHINE,2018-12-13T20:25:56.573Z,2018-12-13T20:15:04.533Z,2018-12-13T20:55:56.573Z,eba68c4e-9f4e-4a65-b11b-2c071eeb8a90,20,P7-0040,2018-12-13 20:15:04.533
VPH,2018-12-13T20:12:47.000Z,2018-12-13T20:15:03.690Z,2018-12-14T07:02:17.000Z,55230eee-dcae-45be-b73a-6cbea17a6207,113,P1-0133,2018-12-13 20:15:03.69
PARKMACHINE,2018-12-13T20:14:17.693Z,2018-12-13T20:14:45.097Z,2018-12-13T22:14:17.693Z,a45d6320-2878-4584-875d-a3af82527a26,80,P6-0619,2018-12-13 20:14:45.097
VPH,2018-12-13T20:14:07.000Z,2018-12-13T20:14:34.643Z,2018-12-13T21:14:07.000Z,708a971c-ff95-45b7-ab3e-65d2701be71e,40,P1-0468,2018-12-13 20:14:34.643
VPH,2018-12-13T20:13:19.000Z,2018-12-13T20:14:21.597Z,2018-12-14T10:15:00.000Z,408bb56e-466a-4bd6-9ddc-cb90b41a540a,85,P7-0148,2018-12-13 20:14:21.597
PARKMACHINE,2018-12-13T20:13:47.067Z,2018-12-13T20:14:17.377Z,2018-12-14T07:30:00.000Z,81c0e7e8-a59b-400c-a1f6-43d69a84f29a,56,P8-0255,2018-12-13 20:14:17.377
VPH,2018-12-13T20:13:50.000Z,2018-12-13T20:14:09.550Z,2018-12-13T21:13:50.000Z,5a1bd18e-50fc-44ca-8610-b7671a3ccf18,40,P1-0468,2018-12-13 20:14:09.55
VPH,2018-12-13T20:14:14.000Z,2018-12-13T20:14:08.660Z,2018-12-13T20:44:14.000Z,57792769-5dc0-4884-8a74-389e9312e8e7,20,P1-0486,2018-12-13 20:14:08.66
VPH,2018-12-13T20:10:55.000Z,2018-12-13T20:13:36.283Z,2018-12-14T07:54:00.000Z,7f4357e0-f7c9-4174-905b-d35b3c502ee2,56,P6-1148,2018-12-13 20:13:36.283
PARKMACHINE,2018-12-13T20:13:04.703Z,2018-12-13T20:13:30.830Z,2018-12-13T21:13:04.703Z,973c10ff-7f3c-461f-b4a4-119ccd94bcab,20,P6-0322,2018-12-13 20:13:30.83
VPH,2018-12-13T20:12:02.000Z,2018-12-13T20:13:14.673Z,2018-12-14T07:06:00.000Z,40910235-0ec9-4045-9aef-107fd0570bf5,21,P6-1337,2018-12-13 20:13:14.673
PARKMACHINE,2018-12-13T20:12:30.693Z,2018-12-13T20:12:47.377Z,2018-12-14T09:00:00.000Z,4f115176-fef9-46e3-bd5f-afb2bde80861,40,P8-0250,2018-12-13 20:12:47.377
VPH,2018-12-13T20:11:57.000Z,2018-12-13T20:12:36.237Z,2018-12-14T10:00:00.000Z,3d0ccb20-a238-434c-b62e-f6c5bf11adba,60,P8-0302,2018-12-13 20:12:36.237
VPH,2018-12-13T20:11:33.000Z,2018-12-13T20:12:19.893Z,2018-12-14T11:00:00.000Z,077951cb-5bf5-42bf-aae4-b56652b4d968,80,P4-1386,2018-12-13 20:12:19.893
VPH,2018-12-13T20:11:02.000Z,2018-12-13T20:12:09.673Z,2018-12-14T05:00:00.000Z,a1c61250-967b-43c9-a8ca-b6cbaa2970b6,20,P6-1536,2018-12-13 20:12:09.673
VPH,2018-12-13T20:10:52.000Z,2018-12-13T20:12:05.113Z,2018-12-13T21:28:52.000Z,e3c8d500-4040-44f6-b598-a75850103e7c,52,P1-0422,2018-12-13 20:12:05.113
PARKMACHINE,2018-12-13T20:11:46.357Z,2018-12-13T20:12:03.923Z,2018-12-14T07:30:00.000Z,2a1a56a5-d24d-4302-baa5-a53e78fa2da8,10,P4-2045,2018-12-13 20:12:03.923
VPH,2018-12-13T20:11:42.000Z,2018-12-13T20:11:51.220Z,2018-12-13T20:41:42.000Z,d1ad7142-834b-4e9e-83dc-512d4ea1719c,20,P1-0602,2018-12-13 20:11:51.22
VPH,2018-12-13T20:10:51.000Z,2018-12-13T20:11:49.783Z,2018-12-13T21:40:51.000Z,69b1d090-5b44-4e62-9de9-604a0fa77c3b,60,P1-0496,2018-12-13 20:11:49.783
PARKMACHINE,2018-12-13T20:14:58.187Z,2018-12-13T20:11:23.957Z,2018-12-13T21:14:58.187Z,9cca279d-4529-4014-a2d0-543ac801824d,40,P1-0362,2018-12-13 20:11:23.957
VPH,2018-12-13T20:07:40.000Z,2018-12-13T20:10:51.613Z,2018-12-14T07:01:40.000Z,4a377a78-d58f-4769-9e36-6304e8625cd1,116,P1-0219,2018-12-13 20:10:51.613
PARKMACHINE,2018-12-13T20:10:36.797Z,2018-12-13T20:10:49.050Z,2018-12-13T22:10:36.797Z,1b09e012-9e66-4ab5-81dd-1f9b921cc5ba,80,P1-0601,2018-12-13 20:10:49.05
VPH,2018-12-13T20:09:32.000Z,2018-12-13T20:10:14.200Z,2018-12-13T21:24:32.000Z,32e74d21-7d78-4ddb-8da8-429ac2b995e3,50,P1-0496,2018-12-13 20:10:14.2
PARKMACHINE,2018-12-13T20:09:42.703Z,2018-12-13T20:09:54.653Z,2018-12-13T20:39:42.703Z,b0fb48b2-06d2-4b47-9f99-5739d6772b4c,15,P3-0439,2018-12-13 20:09:54.653
VPH,2018-12-13T20:08:22.000Z,2018-12-13T20:09:38.997Z,2018-12-14T11:00:00.000Z,58d582c2-d479-4e54-bfea-7616ad6bb59a,140,P6-0537,2018-12-13 20:09:38.997
PARKMACHINE,2018-12-13T20:09:14.337Z,2018-12-13T20:09:23.043Z,2018-12-13T21:09:14.337Z,4fd75863-9491-40fa-8a5b-0cefe2079f8c,80,P1-0263,2018-12-13 20:09:23.043
VPH,2018-12-13T20:08:15.000Z,2018-12-13T20:08:55.060Z,2018-12-13T23:08:15.000Z,34cec5a3-a8d0-4f60-9907-99f346e50064,120,P3-0136,2018-12-13 20:08:55.06
PARKMACHINE,2018-12-13T20:08:20.417Z,2018-12-13T20:08:36.530Z,2018-12-13T22:08:20.417Z,05194186-20bf-4ecf-ac38-90cec8397ddb,20,P6-1283,2018-12-13 20:08:36.53
PARKMACHINE,2018-12-13T20:08:17.000Z,2018-12-13T20:08:33.373Z,2018-12-14T07:00:00.000Z,71a797db-7cc7-4c8b-8dc7-5314f4a32dde,52,P8-0252,2018-12-13 20:08:33.373
VPH,2018-12-13T20:06:51.000Z,2018-12-13T20:08:25.590Z,2018-12-13T20:21:51.000Z,802d04f5-2b5b-4a3d-9159-03ce17068160,10,P1-0468,2018-12-13 20:08:25.59
VPH,2018-12-13T20:07:25.000Z,2018-12-13T20:08:14.920Z,2018-12-13T21:04:25.000Z,01548f75-1dd9-428f-92dd-80f29d9b618d,19,P6-1397,2018-12-13 20:08:14.92
PARKMACHINE,2018-12-13T20:07:54.170Z,2018-12-13T20:08:07.857Z,2018-12-13T20:22:54.170Z,b2e622a3-3c7f-4286-adfc-7affb1b48649,10,P6-1542,2018-12-13 20:08:07.857
PARKMACHINE,2018-12-13T20:07:08.827Z,2018-12-13T20:07:46.920Z,2018-12-13T22:07:08.827Z,e10f677e-07c0-48fd-8760-3d4f3f69e279,80,P1-0488,2018-12-13 20:07:46.92
PARKMACHINE,2018-12-13T20:07:01.530Z,2018-12-13T20:07:24.280Z,2018-12-13T22:07:01.530Z,f99f94b4-2232-41fc-84ef-108bfe3c1df9,120,P2-0348,2018-12-13 20:07:24.28
VPH,2018-12-13T20:06:06.000Z,2018-12-13T20:07:01.107Z,2018-12-13T21:21:06.000Z,3a2f7494-0713-437e-bcd1-bb1b4ac8f78f,50,P1-0360,2018-12-13 20:07:01.107
VPH,2018-12-13T20:04:38.000Z,2018-12-13T20:06:28.543Z,2018-12-13T21:06:08.000Z,4bf4daca-f634-4c95-9d56-28bb416f0eb1,41,P1-0607,2018-12-13 20:06:28.543
VPH,2018-12-13T20:04:41.000Z,2018-12-13T20:06:13.433Z,2018-12-14T05:00:00.000Z,d93b577b-673c-42ea-a335-4353bcb2a2ed,20,P6-0249,2018-12-13 20:06:13.433
PARKMACHINE,2018-12-13T20:05:51.103Z,2018-12-13T20:06:07.107Z,2018-12-13T20:20:51.103Z,4582eb64-d95e-4b29-9105-ab27f1ef4675,15,P2-0452,2018-12-13 20:06:07.107
VPH,2018-12-13T20:04:50.000Z,2018-12-13T20:05:54.873Z,2018-12-13T20:24:20.000Z,1597798c-7b6e-4ca7-98c3-efd27270936f,13,P1-0215,2018-12-13 20:05:54.873
VPH,2018-12-13T20:04:50.000Z,2018-12-13T20:05:54.420Z,2018-12-13T20:52:50.000Z,7e1ee896-b10a-413e-9fa7-ffc590f55594,32,P1-0468,2018-12-13 20:05:54.42
PARKMACHINE,2018-12-13T20:05:39.537Z,2018-12-13T20:05:53.653Z,2018-12-14T07:00:00.000Z,3004bb10-243c-43aa-9e53-dc8b64d055eb,54,P8-0140,2018-12-13 20:05:53.653
PARKMACHINE,2018-12-13T20:14:31.250Z,2018-12-13T20:05:52.527Z,2018-12-13T20:44:31.250Z,a59b3a19-2e6b-477f-82c1-952874bc33c3,20,P1-0602,2018-12-13 20:05:52.527
PARKMACHINE,2018-12-13T20:05:12.477Z,2018-12-13T20:05:48.717Z,2018-12-13T21:05:12.477Z,85e7e82b-7a2d-46e4-8376-f942848d7051,40,P6-0256,2018-12-13 20:05:48.717
PARKMACHINE,2018-12-13T20:05:33.973Z,2018-12-13T20:05:48.247Z,2018-12-14T08:00:00.000Z,23bc0ab3-de2c-4ca8-9aaf-4b29136c246b,20,P4-1487,2018-12-13 20:05:48.247
VPH,2018-12-13T19:55:46.000Z,2018-12-13T19:56:54.010Z,2018-12-13T21:45:46.000Z,f62935e3-fd59-43eb-83d6-5584fac4ee7b,55,P3-0444,2018-12-13 19:56:54.01
PARKMACHINE,2018-12-13T20:27:35.897Z,2018-12-13T19:56:48.683Z,2018-12-13T21:27:35.897Z,aff3874b-c3b8-4d99-8cc0-a0f028f105e3,40,P1-0342,2018-12-13 19:56:48.683
VPH,2018-12-13T19:55:40.000Z,2018-12-13T19:56:48.167Z,2018-12-13T22:57:10.000Z,6a058626-09b6-4af1-b5f7-fffe2ba2a846,121,P1-0360,2018-12-13 19:56:48.167
PARKMACHINE,2018-12-13T19:56:23.607Z,2018-12-13T19:56:32.700Z,2018-12-13T20:56:23.607Z,0b049230-2eb0-4d1b-9d4b-a186d4b6d018,80,P1-0345,2018-12-13 19:56:32.7
VPH,2018-12-13T19:54:37.000Z,2018-12-13T19:56:27.387Z,2018-12-14T07:03:00.000Z,2db66c30-e8b6-47b3-8485-43a8aaaae440,21,P6-0297,2018-12-13 19:56:27.387
VPH,2018-12-13T19:53:43.000Z,2018-12-13T19:56:20.403Z,2018-12-14T09:00:00.000Z,bb5d28ed-5123-4a47-afde-c7412942fb9d,60,P6-0249,2018-12-13 19:56:20.403
PARKMACHINE,2018-12-14T08:00:00.000Z,2018-12-13T19:56:14.403Z,2018-12-14T08:30:00.000Z,b719578e-4bee-4801-bb02-24ff55157857,15,P5-1441,2018-12-13 19:56:14.403
PARKMACHINE,2018-12-13T19:55:42.453Z,2018-12-13T19:56:07.213Z,2018-12-14T08:00:00.000Z,e16e3b49-491e-4fa4-b620-98928b057ba7,30,P2-0123,2018-12-13 19:56:07.213
VPH,2018-12-13T19:55:12.000Z,2018-12-13T19:55:51.950Z,2018-12-14T07:15:00.000Z,8b238de7-b8de-4273-ad8a-a3786449d43e,25,P6-1261,2018-12-13 19:55:51.95
VPH,2018-12-13T19:54:24.000Z,2018-12-13T19:55:45.340Z,2018-12-13T21:00:00.000Z,a6b9c4da-8606-4196-b63d-abe9f44faaa6,65,P8-0141,2018-12-13 19:55:45.34
PARKMACHINE,2018-12-13T19:55:20.467Z,2018-12-13T19:55:44.153Z,2018-12-14T08:20:00.000Z,3fab5d9a-8908-42b3-a835-9089dc984c24,40,P2-0570,2018-12-13 19:55:44.153
VPH,2018-12-13T19:55:01.000Z,2018-12-13T19:55:37.887Z,2018-12-13T20:47:31.000Z,03a4f636-f066-4e4f-b908-a8e5a66b03f2,35,P1-0375,2018-12-13 19:55:37.887
VPH,2018-12-13T19:54:22.000Z,2018-12-13T19:55:26.667Z,2018-12-14T07:30:00.000Z,3c642025-df40-499e-a00d-e6b4ffdec193,20,P7-0110,2018-12-13 19:55:26.667
VPH,2018-12-13T19:55:14.000Z,2018-12-13T19:55:24.857Z,2018-12-13T20:38:44.000Z,5f8d9a8b-89f9-4278-b1d3-31f25e378435,29,P1-0362,2018-12-13 19:55:24.857
PARKMACHINE,2018-12-13T19:54:16.033Z,2018-12-13T19:55:05.200Z,2018-12-13T21:24:16.033Z,a4f274a5-0400-4cc6-8b77-9b3f2471a828,90,P2-0444,2018-12-13 19:55:05.2
PARKMACHINE,2018-12-13T19:59:02.497Z,2018-12-13T19:54:42.857Z,2018-12-13T20:44:02.497Z,53cff858-c45a-4b3c-bbf6-29fcc8f828aa,60,P1-0283,2018-12-13 19:54:42.857
PARKMACHINE,2018-12-13T19:53:03.973Z,2018-12-13T19:54:42.497Z,2018-12-14T10:00:00.000Z,2b5a8671-9994-444f-8192-d71d7775cede,90,P2-0370,2018-12-13 19:54:42.497
VPH,2018-12-13T19:53:42.000Z,2018-12-13T19:54:28.870Z,2018-12-13T20:23:42.000Z,b6d8e56e-e831-40a3-834d-d437869c7933,10,P6-1313,2018-12-13 19:54:28.87
VPH,2018-12-13T19:51:47.000Z,2018-12-13T19:54:05.043Z,2018-12-13T22:21:47.000Z,b31f4b6d-25dc-496a-a268-2e62ce249724,100,P1-0219,2018-12-13 19:54:05.043
VPH,2018-12-13T19:52:53.000Z,2018-12-13T19:53:53.747Z,2018-12-14T07:40:00.000Z,a7355c03-cbf1-4945-b336-2b15da482ce5,20,P2-0570,2018-12-13 19:53:53.747
VPH,2018-12-13T19:52:28.000Z,2018-12-13T19:53:33.200Z,2018-12-14T07:01:30.000Z,54d322c8-73a2-4432-84f6-0276e45a1db2,21,P7-0104,2018-12-13 19:53:33.2
VPH,2018-12-13T19:53:41.000Z,2018-12-13T19:53:25.497Z,2018-12-13T21:08:41.000Z,3865ec98-6121-42a4-83a8-4736087c59e7,50,P1-0462,2018-12-13 19:53:25.497
PARKMACHINE,2018-12-13T19:53:05.727Z,2018-12-13T19:53:23.933Z,2018-12-13T22:53:05.727Z,b2dc22b0-8940-4b7d-bd55-4000de870337,180,P3-0106,2018-12-13 19:53:23.933
VPH,2018-12-13T19:51:48.000Z,2018-12-13T19:53:10.840Z,2018-12-14T10:00:00.000Z,1a81ffac-b95c-4e8f-b397-04ea09d8abad,30,P4-0568,2018-12-13 19:53:10.84
VPH,2018-12-13T19:51:50.000Z,2018-12-13T19:53:04.963Z,2018-12-14T07:08:00.000Z,d881f342-4bed-4c44-878a-675cb06eafd1,24,P6-0537,2018-12-13 19:53:04.963
VPH,2018-12-13T19:50:47.000Z,2018-12-13T19:52:58.590Z,2018-12-14T03:49:17.000Z,4a4e1438-492a-4c1b-9550-6854a46ef36b,319,P3-0537,2018-12-13 19:52:58.59
VPH,2018-12-13T19:52:20.000Z,2018-12-13T19:52:58.357Z,2018-12-13T21:07:20.000Z,e433fbeb-9a3d-42b3-8b76-31d20a09b362,50,P1-0592,2018-12-13 19:52:58.357
VPH,2018-12-13T19:50:55.000Z,2018-12-13T19:52:54.120Z,2018-12-14T07:20:55.000Z,0e9430f4-b103-43af-b714-3ecdc8c5fc2c,140,P1-0581,2018-12-13 19:52:54.12
VPH,2018-12-13T19:52:01.000Z,2018-12-13T19:52:51.310Z,2018-12-13T21:22:01.000Z,8d59e4b3-0591-449a-b2e3-ec76c49aed77,60,P7-0179,2018-12-13 19:52:51.31
VPH,2018-12-13T19:52:05.000Z,2018-12-13T19:52:46.713Z,2018-12-13T20:58:05.000Z,759a75dd-b1bf-4eba-ac6d-1a4cdff2c658,44,P7-0179,2018-12-13 19:52:46.713
VPH,2018-12-13T19:51:33.000Z,2018-12-13T19:52:45.463Z,2018-12-14T08:16:00.000Z,52416f79-a736-4b39-9f13-6e875a6c555d,58,P6-0630,2018-12-13 19:52:45.463
VPH,2018-12-13T19:51:51.000Z,2018-12-13T19:52:16.620Z,2018-12-14T08:30:00.000Z,c580c486-f539-404c-b470-804450ce85dd,30,P8-0123,2018-12-13 19:52:16.62
VPH,2018-12-13T19:51:16.000Z,2018-12-13T19:52:00.590Z,2018-12-14T05:00:00.000Z,a324b62a-bfca-4ee3-a89b-b934c85abfb8,20,P6-1578,2018-12-13 19:52:00.59
PARKMACHINE,2018-12-13T19:51:24.547Z,2018-12-13T19:51:42.137Z,2018-12-13T20:06:24.547Z,058cf6ff-99fa-4c33-af27-bbb0698f38bb,20,P1-0452,2018-12-13 19:51:42.137
VPH,2018-12-13T19:50:14.000Z,2018-12-13T19:51:39.090Z,2018-12-14T05:00:00.000Z,2c0efbe8-1c0f-4785-9507-1f0033fe4d24,20,P7-0170,2018-12-13 19:51:39.09
VPH,2018-12-13T19:49:57.000Z,2018-12-13T19:51:37.073Z,2018-12-14T08:29:54.000Z,e390efc6-4560-4438-81cc-bd72716abb1b,115,P8-0260,2018-12-13 19:51:37.073
VPH,2018-12-13T19:49:54.000Z,2018-12-13T19:51:15.887Z,2018-12-13T21:04:54.000Z,94752ce5-bde2-4df9-8520-d8bc4def2c75,50,P1-0468,2018-12-13 19:51:15.887
VPH,2018-12-13T19:49:47.000Z,2018-12-13T19:51:10.653Z,2018-12-13T21:36:17.000Z,5917ce4c-024c-44e9-8525-8738f63591de,71,P1-0501,2018-12-13 19:51:10.653
VPH,2018-12-13T19:48:39.000Z,2018-12-13T19:50:59.230Z,2018-12-13T21:48:39.000Z,672c172a-5455-4139-8b59-4d26404053dc,80,P1-0219,2018-12-13 19:50:59.23
PARKMACHINE,2018-12-13T19:50:40.103Z,2018-12-13T19:50:49.950Z,2018-12-13T20:50:40.103Z,f6d99803-8a3a-4586-ba61-6797e342e2ef,20,P6-1261,2018-12-13 19:50:49.95
VPH,2018-12-13T19:50:30.000Z,2018-12-13T19:50:41.043Z,2018-12-14T10:00:00.000Z,030bca10-dfcb-4322-91fd-2c447a62d224,30,P4-1411,2018-12-13 19:50:41.043
PARKMACHINE,2018-12-13T19:50:28.507Z,2018-12-13T19:50:39.323Z,2018-12-13T20:20:28.507Z,52dd3c6f-d6ad-42f1-b757-c7cdf5796113,30,P8-0252,2018-12-13 19:50:39.323
VPH,2018-12-13T19:49:29.000Z,2018-12-13T19:50:38.603Z,2018-12-13T21:49:29.000Z,911f4d55-e8b0-4cbd-a597-29b5a9dedf91,80,P1-0360,2018-12-13 19:50:38.603
VPH,2018-12-13T19:49:58.000Z,2018-12-13T19:50:29.760Z,2018-12-14T07:04:58.000Z,0bb8d04d-90ce-4726-9b57-76dcfc3cefe0,130,P1-0488,2018-12-13 19:50:29.76
VPH,2018-12-13T19:49:20.000Z,2018-12-13T19:50:19.293Z,2018-12-14T07:02:50.000Z,77ebd783-4756-485d-9ff1-f5174d850cba,129,P1-0575,2018-12-13 19:50:19.293
PARKMACHINE,2018-12-13T19:48:06.593Z,2018-12-13T19:50:01.323Z,2018-12-16T23:00:00.000Z,d7f50fa3-7072-4c8a-ad63-9deff3022ebd,90,P3-0286,2018-12-13 19:50:01.323
VPH,2018-12-13T19:47:37.000Z,2018-12-13T19:49:37.183Z,2018-12-13T21:17:37.000Z,7a644fb8-baaa-4c1c-b73d-5b5983362e8a,60,P1-0375,2018-12-13 19:49:37.183
